order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date,product_id,seller_id,price,shipping_charges
siSmQe9LbRjI,R4kVJo8h5OhA,delivered,2018-08-17 01:48:47,2018-08-18 03:09:44,2018-08-27 17:56:20,2018-09-06,FFUZHbjn4SxL,L4knTmL5Wduc,26.77,59.66
fvpSt3ShHSok,HGj5Z2UZMJsb,delivered,2018-02-04 12:11:39,2018-02-04 12:31:42,2018-02-21 18:29:17,2018-03-01,r51hBTQ9mC42,78sV6I5nExj0,215.94,30.66
sABvqjSwadf3,97wYLYuDoKY3,delivered,2017-12-19 00:52:26,2017-12-19 02:50:42,2018-01-05 19:34:22,2018-01-19,y8G4dkks1BQh,WTbhLip6Y9IF,12.52,9.61
z0qd632oQTx4,Kej6ognh30AW,delivered,2018-02-05 13:08:49,2018-02-05 13:30:35,2018-02-14 22:43:08,2018-03-01,Vyrbz6yeZnIN,O4l9RWEDJzQi,83.23,144.38
llzB0AbizUT8,dofL1yJSuZl8,delivered,2018-02-17 14:07:46,2018-02-17 14:26:40,2018-02-24 03:19:11,2018-03-22,VcRU5d314wk8,RlOHlMxGbwXj,148.5,29.18
Ugsee5aEWGsj,sMFSvHA0JcpB,delivered,2017-04-08 20:41:54,2017-04-08 20:55:16,2017-04-12 13:58:03,2017-05-03,MlPuz9Xo31PC,STj3c88kfxpu,319.29,9.73
5JbXTnnb4YEL,upJiKaQfobhb,delivered,2018-06-27 17:52:31,2018-06-27 18:12:42,2018-07-11 00:13:48,2018-08-08,270CFZzjs28c,hkcqRQwoNTgQ,184.9,54.2
OGrbVCwsCT6m,4pZACX5ulaJD,delivered,2018-03-10 11:59:28,2018-03-10 12:10:31,2018-04-06 21:08:41,2018-04-10,XAvzTaVGq8pX,Lh7bXhcxjOcs,198.5,24.44
k919HPPkmykH,v8D4GrIkUyL1,delivered,2017-05-18 23:40:12,2017-05-19 01:25:14,2017-05-30 13:10:50,2017-06-27,a0Xd9rH7ctUt,jSOhwPWVF2Xx,59.88,61.16
WudJg79CkiGE,SopgnARpIIbc,delivered,2018-08-09 21:18:17,2018-08-09 21:30:18,2018-08-14 16:38:32,2018-08-29,GaJLTdMZUnPr,V3iKL8r9W9NR,135.21,22.01
UAWTg7lFhLus,o0vmgO3qjS9J,delivered,2018-08-06 11:30:09,2018-08-06 11:44:24,2018-08-13 18:08:39,2018-08-22,s2qo2M1EmySG,HPuxRyj1uNUP,517.65,5.92
1JvarISjpvTJ,r6i4vGxrFrYN,delivered,2017-05-06 22:56:18,2017-05-06 23:10:09,2017-05-30 12:55:32,2017-06-02,gJrur1oIaZjT,q1Q2n7nr6h9B,150.82,42.38
uy6cwwolmBn4,FqBga4yMHWY7,delivered,2018-01-26 20:31:37,2018-01-26 20:53:15,2018-02-08 22:33:04,2018-02-22,u2atxLeCkaHI,KH9VVC2iPaCb,42.89,70.82
M0I663HQopo7,jyzjoUopcOo8,delivered,2017-07-03 10:56:34,2017-07-03 11:05:14,2017-07-06 14:12:37,2017-07-21,MowVJE0IrT6i,KyJlfZytZk4Z,42.99,75.81
PFBQ1Ju2Wqx9,9PabVi9LTQ4H,delivered,2017-03-14 20:28:58,2017-03-14 20:28:58,2017-03-28 16:33:08,2017-04-10,CmNuLTfTF12l,hd6t04omaVjn,18.04,178.33
EWwTOtYxII8y,JwLbU0Kx4jva,delivered,2018-02-25 10:07:24,2018-02-25 10:28:47,2018-04-10 13:38:30,2018-03-21,3FfDxNYBiaEE,RKad98cTxhSb,142.2,47.55
d9NrgfEJUiE4,UM2clPCZ11kA,delivered,2017-08-31 13:13:43,2017-09-01 04:33:55,2017-09-21 18:22:44,2017-09-21,yzzRasjFB2jV,FBr7bTkcVwez,58.1,132.15
VSJkNYSk8Dq4,cRt42SMMVXS4,delivered,2017-12-31 11:05:02,2017-12-31 11:14:24,2018-01-04 23:05:26,2018-01-18,kRLCgEVGS08o,dikNaTlK8yGG,33.41,22.47
Cyz9yAgzRE2N,xn58X7Yg3bTO,delivered,2018-03-06 19:21:52,2018-03-06 19:35:29,2018-03-20 20:02:13,2018-04-30,cW5qOLlnOi0g,HPuxRyj1uNUP,78.97,51.37
66sMHrtL2bEe,VjOQcmxVlmsE,delivered,2017-03-05 19:19:22,2017-03-05 19:30:17,2017-04-05 12:58:29,2017-04-06,u7C959jGp45X,UsPT5m7V2m8I,257.6,2.46
nBGwuBHi3C0a,wLLoUaJjkYb7,delivered,2018-02-06 20:37:41,2018-02-06 20:51:06,2018-02-20 17:05:35,2018-03-07,4xupTEMXxGZU,KH9VVC2iPaCb,66.0,70.82
Zn2BlGkC0PTZ,aWqyrLzSnSKy,delivered,2017-08-28 17:26:57,2017-08-28 17:45:08,2017-09-06 19:33:43,2017-09-27,Nn7w4LxcfAeh,yxfgQLIrpHFD,518.18,70.82
Zwn6NcGiVksw,tPFQl0MkHEws,delivered,2018-05-26 16:17:25,2018-05-27 16:15:11,2018-06-14 22:03:02,2018-07-11,9Kkf3f5da5vt,2HgT2MWHngsN,72.4,91.68
srcoEYxbiY6d,bRRxP5uGNLiH,delivered,2018-02-05 12:04:33,2018-02-05 12:29:45,2018-02-15 22:53:03,2018-03-01,t0BnJXQsysuj,ruq0u2ZpAMDr,128.99,70.39
gbURtaLpjT79,arhtrEzZteLE,delivered,2018-03-10 23:24:50,2018-03-11 00:00:30,2018-04-17 17:37:54,2018-04-02,mLWhDEnUDscy,ruq0u2ZpAMDr,107.63,74.78
EsrbJhSgwIII,yEEEzh3Suw7q,delivered,2017-08-04 00:36:56,2017-08-04 00:50:11,2017-08-14 16:42:23,2017-08-28,P8IPKsn16c7B,XLxN4hdOlYco,153.75,47.55
t3BOQTt1avjH,hTwYyybUpsRi,delivered,2018-06-18 13:07:05,2018-06-18 13:39:36,2018-06-22 23:08:29,2018-07-19,Ffe8gTdmyO3U,4cJY064rRFhL,107.63,8.07
XeEPoBv9EGki,g8W8Wcvo3IlQ,delivered,2017-03-28 18:47:33,2017-03-29 02:10:33,2017-04-03 17:23:51,2017-04-19,eY7BY1bzxllX,kiirS0of7bJI,72.4,26.14
2KbXWlQ023Lz,nPll4X0X68jd,delivered,2018-01-08 15:16:33,2018-01-08 15:27:54,2018-01-24 14:55:06,2018-02-01,UgkSjxoiV9Ev,UOGIrJtSldvd,56.89,20.78
Cxy1EJpx2WhS,v4pmUSg4JQHy,delivered,2018-03-03 06:45:02,2018-03-03 06:55:33,2018-03-12 23:38:46,2018-03-23,qsVHRKRiJaLD,jGMM5Ez3f6X2,125.46,53.29
EsdEqifr3gCx,MUMKzPPl3ct6,delivered,2018-08-07 20:13:54,2018-08-08 03:30:15,2018-08-09 16:22:02,2018-08-15,WPCWBTuvn3VI,FaOozPc3pSHP,97.05,14.18
eZ3gRgLoEBdY,P7xVstkvrUqz,delivered,2018-03-28 07:16:09,2018-03-29 07:07:06,2018-04-03 01:36:54,2018-04-10,4ZcBIbSXFDDY,f9tu6ULae8aj,432.9,10.85
v4xDyN5XBrKf,g5DsFfnFv5sc,delivered,2017-08-17 17:03:31,2017-08-17 18:05:30,2017-08-25 17:45:17,2017-09-13,w8hSTrSXPDSx,S90X9Xu5i9LT,182.9,47.55
emlqMxpGXEDo,bo5EXwiegpQM,delivered,2017-08-20 08:17:52,2017-08-20 08:25:09,2017-09-02 18:20:58,2017-09-13,a3mZRntsV45M,j6ZQXHPSPppN,107.63,133.3
o9mnOzUUWS5q,emw5A7qMOV4n,processing,2018-01-22 18:14:24,2018-01-22 18:33:56,,2018-02-22,xczz8pBAGbiX,7nCOghlVSEPV,399.2,70.82
J1e7E1Wt0Vra,hAZvtTJzalBb,delivered,2018-08-20 22:00:09,2018-08-22 03:35:09,2018-08-24 17:21:33,2018-08-28,i4WXtaON4jiY,NT27uYGHKbi5,293.5,68.17
NHgVJcAQCdz1,kgGrDXfcYenf,delivered,2018-05-10 22:19:03,2018-05-10 22:35:14,2018-05-17 21:54:38,2018-06-06,r51hBTQ9mC42,78sV6I5nExj0,215.94,135.34
9E1xcgz3EQ2m,IUtZ2s5qou0b,delivered,2017-03-29 12:27:55,2017-03-29 13:05:56,2017-04-18 13:44:59,2017-04-20,MnQTgZv9qzQh,JWYza2OJmoNl,101.75,67.33
6dAbV8EaU2H1,tgCI8LlyFjd5,delivered,2017-10-05 18:43:21,2017-10-05 18:56:14,2017-10-10 20:28:35,2017-11-06,TbKqjdsaRFEK,DHOPtCppeECW,820.05,47.55
Tdz74ns2X5Wr,ubYvCS3OSX68,delivered,2016-10-04 18:07:24,2016-10-06 15:43:50,2016-11-29 15:23:44,2016-11-28,vyhfapFvw4En,85SkCXU1pYAh,128.99,58.88
233oroX3FagU,jRWaOiP3xelW,delivered,2018-06-20 16:28:15,2018-06-20 17:00:22,2018-07-05 12:47:37,2018-07-23,rkTZKABzCp8H,p9XFPyKUIqNs,222.98,46.4
IV8b3iDyVI8E,MfUnZP9II2ZA,delivered,2018-05-22 15:45:04,2018-05-22 16:19:23,2018-06-11 17:35:59,2018-06-18,7hhpU4dSXEu1,EGW4UK5bOeEZ,44.6,146.03
TjiL1Zo29E47,8FiQQ718HfQe,delivered,2017-10-16 01:53:47,2017-10-16 02:07:35,2017-10-25 18:49:59,2017-11-03,GS9BwRCKDzlt,YVBAT3QqF9Qj,71.8,24.23
XLMaoLXCVVe1,jaLrisHOb5RB,delivered,2018-08-29 11:06:11,2018-08-29 11:24:02,2018-08-30 23:56:54,2018-09-04,WbPOWRzxainr,bNCLRjh6FYNu,28.82,65.58
TmLKZcAlnbDz,u20jbiwFOo0o,delivered,2017-03-13 07:54:19,2017-03-13 07:54:19,2017-04-13 16:42:26,2017-05-08,g2GsceUZbn0o,7u6LqoimY44W,19.63,47.18
cqAU1CRcfLpN,XzkLKH5Mvj7o,delivered,2018-04-11 16:14:20,2018-04-11 16:32:59,2018-04-20 08:48:46,2018-05-07,EFaE4cFPVRbh,ftbUjJ6Gsazg,574.2,43.75
OgdML2MYwAbb,h9N8z8hYK8sm,delivered,2017-09-02 17:37:45,2017-09-02 17:50:20,2017-09-13 16:07:48,2017-09-21,wPUdAGg8JMPE,e04MSACAuPpW,564.99,20.9
BlTIL0rLIQQN,tg9Yims0mFsp,delivered,2017-09-27 20:04:09,2017-09-27 20:14:18,2017-10-05 14:45:08,2017-10-19,INcS2iIOutJ5,yHsOFiqVrV1u,125.46,22.18
1sVXE0zkOV0F,JCEiWpHxNcvr,delivered,2018-08-06 15:59:07,2018-08-06 16:10:20,2018-08-11 14:16:53,2018-08-14,gq42NYmDYSH7,RlOHlMxGbwXj,106.74,20.86
YAJZvmvxDj58,n1iWICFBDE9Z,delivered,2018-02-05 21:42:18,2018-02-05 21:55:24,2018-02-20 18:53:27,2018-03-12,24AgwBMFEDBG,kCGmKvmZymjH,78.73,54.04
xWqwHS2EStx3,uzLI9Dwo2EvP,delivered,2017-12-08 08:41:07,2017-12-08 08:50:32,2017-12-28 16:38:45,2018-01-04,WmH5UpzLWOoO,G9dmEg7QNcWV,109.6,47.55
nJc37icYFExZ,ko0Je7Mac0NS,delivered,2018-08-14 14:51:34,2018-08-14 15:04:15,2018-08-16 19:38:40,2018-08-21,htvhVzDA4jAu,9WT5VvxbxrDN,42.89,11.55
mrNzDeESsURJ,IuA1FF9m3fGk,delivered,2017-11-22 20:01:53,2017-11-22 20:12:32,2017-11-27 18:49:13,2017-12-04,onnxiJFgdrrF,YlP5976VHgAM,24.1,32.34
0zM5JlHsyWWp,83R3d17hNv89,delivered,2018-01-31 14:38:02,2018-02-02 02:55:29,2018-02-14 21:38:43,2018-02-22,AthFqQilkt6m,BfK8XAwCdM0A,50.21,67.11
85X52x2gCT9r,xBkE3iz1coP8,delivered,2017-09-28 11:24:03,2017-09-30 02:36:56,2017-10-10 15:12:50,2017-11-01,pwKC4WGEtMsM,2jTASjIU2rIf,124.89,14.41
ohynx1vsA0qr,joSdM8kLvC8F,delivered,2018-08-08 21:21:15,2018-08-08 21:35:27,2018-08-13 19:38:36,2018-08-17,zVYA3uZGi9Ni,YYXMiqTJbeNf,113.49,31.78
yRZxRJsJob6B,tuPNUB1Kqx5D,delivered,2018-04-15 20:46:13,2018-04-15 20:55:33,2018-04-19 00:14:45,2018-05-03,Ph7gx9xXX1Y1,e04MSACAuPpW,127.77,67.53
hnHBvd1npezF,7BfcF2igmyP0,delivered,2018-07-09 17:22:25,2018-07-09 17:30:15,2018-07-13 12:43:31,2018-07-18,Dfda6OOfc2ND,0IrmNDkZ8lJi,266.55,89.55
MyhZKH7kRvG1,edszCuJMrkQ4,delivered,2018-05-02 21:37:33,2018-05-02 22:34:52,2018-05-20 18:21:27,2018-06-08,Qf3jXDCJPvkJ,HaUIinFOemaU,68.1,14.85
5XV0SjeQ39We,xkWLRgbmd4OX,delivered,2018-02-08 10:50:20,2018-02-08 11:10:56,2018-02-23 19:12:25,2018-03-14,rCu4Gi3FxeT1,RKad98cTxhSb,95.03,14.25
PVazBp5lMVwq,rUe8Aaj0a8GT,delivered,2017-05-25 16:09:40,2017-05-26 16:02:51,2017-06-05 12:50:07,2017-06-19,KFkZX96b4mck,eV7Woul7454D,93.24,38.19
IjetiLs5BGHV,vWBHsohWSd6F,delivered,2018-01-17 16:32:43,2018-01-17 16:49:45,2018-01-25 18:51:31,2018-02-09,EJZnIPXlh7ij,Djfhy4pnkKOC,56.89,44.04
g2lZKApVzRnz,fG6wXk0HCB5s,delivered,2018-06-18 16:58:12,2018-06-18 17:20:37,2018-07-02 22:49:09,2018-07-17,OQnmjaceHbIM,EITVZLhkPyQj,142.2,6.87
A6ZvQSGmLXdz,GLD10KmLegZ8,delivered,2018-01-27 10:27:25,2018-01-28 10:17:21,2018-02-07 14:41:55,2018-03-01,K8lKuHK7ZRsb,0G3Q4xIWFhMg,70.83,67.4
SnvrUOllzow5,ZnR9at65nHCO,delivered,2018-08-20 19:14:26,2018-08-20 19:30:05,2018-08-24 14:08:43,2018-09-04,D984F4DTEtgY,GCpOQODXyoev,77.8,60.46
uz38xs0otCb0,7xPQ4NXXSfQU,delivered,2017-03-08 16:49:01,2017-03-08 16:49:01,2017-03-20 12:23:48,2017-03-30,ZWyg4uNWPHjJ,yGbPyLPc8PmT,2899.0,2.46
zTwXrVtzkL9X,LHxQ6WQVQZUX,delivered,2018-03-08 21:32:47,2018-03-09 21:28:36,2018-03-15 21:34:28,2018-03-22,EG4wDSpFyTth,TuPm19CMKvrM,319.29,39.84
dIgnVbrzvECz,7rplwUDa7TR3,delivered,2018-01-04 17:50:02,2018-01-06 09:56:20,2018-01-16 12:08:07,2018-01-29,PdQd9hrRgRMR,AvTLykupHOIB,347.45,48.49
TTP7Zu5N1fEq,ONr9kCoQQHwt,delivered,2017-11-25 03:10:32,2017-11-28 03:33:07,2017-12-02 12:43:18,2017-12-11,DwEz3Pc0qNz4,qnplB5uiTm6l,161.0,6.08
RYl7uRm0DRJ7,AeMNfuHiuJIg,delivered,2018-01-18 13:21:36,2018-01-19 13:14:45,2018-03-01 18:02:56,2018-02-09,eX2JZe7P5zHr,uhvcQCE2y6iv,12.35,58.51
lA3vgYAzg6MD,5IZAtOTLVnnD,delivered,2018-01-13 13:45:38,2018-01-16 06:29:39,2018-01-29 12:22:30,2018-02-16,SZ1i8jYYMF7J,Yq7xE7REUNIk,649.49,41.76
JazJiqVL2LGZ,7XOg1tU0T40U,delivered,2018-05-21 19:22:22,2018-05-21 20:55:06,2018-05-23 17:32:16,2018-05-29,nmfJjwMjVpEL,yGbPyLPc8PmT,0.85,34.33
2lFAxSgluLd6,uJN6phCcpkxd,delivered,2017-07-12 13:39:52,2017-07-12 14:23:39,2017-07-24 17:27:57,2017-08-10,IahYyy8dUjYB,SgeUigb5Vbiv,518.18,38.66
KUKYorQFxb48,3l1i96jhryjC,delivered,2017-06-03 14:56:30,2017-06-03 15:05:12,2017-06-14 16:38:19,2017-06-28,VPw1SMkGbJ6f,ww2Z1B2PFAzV,779.9,63.79
I4cRBoRWaAsR,eJ7fxL8RhbBE,delivered,2018-07-26 13:16:06,2018-07-26 13:30:34,2018-08-06 22:54:30,2018-08-13,nD53LQPq05QH,oI8R7WsNWWBc,182.9,32.34
TIWj7zy6946E,KTerTxlTeB9h,delivered,2018-06-15 19:24:21,2018-06-15 19:42:32,2018-06-26 17:48:33,2018-07-17,ZPFXHjrX3b8r,A7s2wiNKJ3HW,104.98,77.42
Zs311IlbBBTP,rey00LZXCu4Y,delivered,2018-03-17 03:08:01,2018-03-20 03:28:16,2018-04-06 18:51:43,2018-04-16,U6ZQHFuG1p5z,EGW4UK5bOeEZ,58.1,44.73
2GGJLT6AouRI,oxYXKiUSoXEZ,delivered,2018-01-17 00:23:17,2018-01-17 00:37:23,2018-03-12 17:06:53,2018-02-19,5HS4UVb5BA1Z,VZmgxK6ws7Pt,48.99,47.55
5GxvMdCfktP0,r4L4mA8caG2L,delivered,2017-08-17 14:18:05,2017-08-17 14:50:20,2017-08-23 17:23:42,2017-09-11,QhjY8iqzwFZf,ROU21YoHXFiH,867.77,16.02
leofveR9Qarv,giAyrEN5Dmxq,delivered,2017-10-19 17:02:53,2017-10-20 05:34:36,2017-10-23 17:27:11,2017-10-31,GNHKysaZucG0,VbREMx1xh7Eb,11.97,61.75
9MUHRiQF57yN,qbrugKkLOEe6,delivered,2017-07-24 16:41:56,2017-07-24 16:55:13,2017-08-15 16:16:06,2017-08-25,9535CqZMWxXN,fPCae5a96bO4,37.84,45.67
Z9PEgmKqSwlm,MOeTVwzhZwoW,delivered,2017-11-28 19:46:18,2017-12-01 09:30:52,2017-12-21 17:03:51,2017-12-27,G1IY1oEEODhg,kCGmKvmZymjH,1149.9,37.93
4VdbIzTAVMqK,kygpmf5cpVU8,delivered,2018-04-25 16:15:33,2018-04-25 17:12:49,2018-05-07 13:38:46,2018-05-08,5UUUBSHY2eD2,eV7Woul7454D,142.14,32.37
SGgCUTQkOxuf,H5x7871wKvhq,delivered,2017-03-25 09:03:08,2017-03-25 09:15:09,2017-04-17 12:52:42,2017-05-09,uUUbPeBpqv8D,jSOhwPWVF2Xx,181.56,31.0
x14muLlf1qBI,egaf1T5uiwsz,delivered,2018-01-03 16:27:07,2018-01-03 16:37:23,2018-01-09 22:15:38,2018-02-01,xtNEeMdgsD1c,iHuMgfuZGGj4,48.78,24.08
LWVaAomCMsBO,5fz7GPTNN0p3,delivered,2018-06-11 14:34:33,2018-06-12 04:35:47,2018-06-21 19:38:20,2018-07-05,1LqpeLhu0ICw,bXS3llDkHLHg,268.9,36.52
vOCM55sZrS6d,osEw3zaljwgI,delivered,2018-04-17 10:11:07,2018-04-17 10:31:19,2018-04-26 18:51:13,2018-05-14,rdRAleUSigRc,2jTASjIU2rIf,564.99,6.15
Ib0qhpt02B6z,Ngx0bbYZbQJm,delivered,2017-10-02 21:37:12,2017-10-04 02:49:23,2017-10-09 20:43:48,2017-10-24,V2yPM2JxwRgS,H9zNFo1KjoSp,399.2,67.11
x5uWTlDdpQNY,AfAGKGdSYwEq,delivered,2017-07-14 11:27:40,2017-07-14 11:44:01,2017-07-21 17:04:51,2017-08-08,0U2d4YlBhRLm,3KuTukGXgD7C,0.85,47.55
vCTZV7gywyka,uK6zNfRLJb43,delivered,2018-04-13 20:41:37,2018-04-13 20:55:31,2018-04-21 15:34:34,2018-05-08,0DGoM1aFJKQb,TBkUw9PKrND5,13.2,43.65
C8nZQEGkvYeG,fuMa8DxtwwfO,delivered,2017-12-26 02:35:27,2017-12-27 04:08:40,2018-01-05 20:32:44,2018-02-05,QV05M81jj9Tq,awzpy8b7W6V1,49.31,0.61
1GCl27LefQR1,YhHvSpeFmeSw,delivered,2018-06-29 22:10:48,2018-06-29 22:30:33,2018-07-04 17:12:25,2018-07-13,0RSDoQLOMAQA,l1pYW6GBnPMr,548.35,8.16
wBapN7ZXhghe,b7qFET7xclAR,delivered,2017-07-09 11:27:14,2017-07-09 11:43:23,2017-07-13 21:17:52,2017-08-01,K5e70j20oJPM,m3ZW0huovPVQ,509.99,78.84
eJocPNM7CfnN,AYsIvoEWiLM4,delivered,2018-08-01 14:22:28,2018-08-01 14:35:07,2018-08-08 21:51:51,2018-08-21,T53tQCelOz4x,qxu7nMEJHHSq,229.89,5.19
0vWW27PgTMVz,J9sERtBH3HB0,delivered,2017-08-19 00:39:15,2017-08-19 00:55:18,2017-09-06 21:52:14,2017-09-13,Ztq5Eeskcllz,gmJ10puzztav,31.0,38.66
Nvk5YIEAEIRK,V0tjtVqxbaHi,delivered,2018-05-09 14:32:09,2018-05-10 11:36:29,2018-05-17 22:05:03,2018-05-28,9A9sjbMJQJm1,O4l9RWEDJzQi,111.27,11.33
30x8NRXWjqvn,yZOWGyituEXY,delivered,2017-05-10 14:51:35,2017-05-11 04:22:38,2017-05-16 09:41:56,2017-06-09,tkeh1QBMHJND,PVpqUXkPBqNh,2600.0,164.98
fbeT6pMwTa9Q,SbJXftfClpkc,delivered,2017-03-20 11:44:58,2017-03-20 11:44:58,2017-03-27 14:04:07,2017-04-10,CmNuLTfTF12l,hd6t04omaVjn,18.04,98.15
3NYsjih0y6Tv,cdirEnvzklVa,delivered,2017-05-21 20:52:18,2017-05-23 04:03:02,2017-05-24 08:04:58,2017-06-05,ztojzhkjzDE6,YRYlK9uqyLE6,749.9,59.1
wyTMM9KQVONY,x7oiRhMl8AXj,delivered,2017-05-09 13:46:55,2017-05-09 13:55:31,2017-05-22 16:52:39,2017-05-29,XwhaBTWeNSOf,8yd5ua5liXsq,820.05,38.66
xW7BKJt45kCM,SjRsNSmz3xeM,delivered,2018-05-04 23:45:36,2018-05-05 00:13:32,2018-05-09 19:13:39,2018-05-22,AVQD8sukuT5Z,LXWWcZ08ecIP,188.8,18.17
rrS1nvPLY2rQ,R0o2Hbczu8OJ,delivered,2017-02-09 09:33:26,2017-02-10 09:35:16,2017-02-21 14:47:32,2017-03-10,uP3jYh8oh0hN,iWauTrXMHWub,537.99,0.62
0yjQ4fnpkS4M,sdAEdEZF5AT4,delivered,2017-09-24 16:43:47,2017-09-24 16:55:14,2017-10-10 20:08:03,2017-10-25,LaAOxYblAep2,ENekhljjhevR,692.0,19.69
SMOxdMFLsbDP,UymXRszLZ1cE,delivered,2017-05-13 22:22:03,2017-05-13 22:35:13,2017-05-21 09:47:56,2017-05-24,fscnZ7QwaYy4,9gxQOgjadyeX,59.6,132.51
HssiYhzZJBv5,yAKJawTS5Q0K,delivered,2017-12-11 09:46:54,2017-12-11 09:54:23,2018-01-05 20:49:30,2018-01-09,Mc3HVfMW32MH,DAXcLJj7W7BQ,36.5,47.55
YboSKM9yocf3,1v5DmeFwnkNs,delivered,2017-08-18 12:08:35,2017-08-18 12:25:15,2017-08-28 20:21:46,2017-09-12,QdzcvrDWlRMX,pImUu4Q4awRx,12.17,7.01
YU0IVR2GlYsP,EgOnvApBFCam,delivered,2018-07-06 13:46:23,2018-07-06 14:11:06,2018-07-10 18:25:27,2018-07-19,Rm3ylmTfDnzn,QU2s8PFYxrCn,37.84,21.01
xHjB0FvYGnV5,ZvXYdoPPXvSd,delivered,2017-10-15 22:06:05,2017-10-18 02:53:29,2017-10-28 12:59:59,2017-11-06,rkFp7albv3Hz,Rvum5utfPG0m,692.0,2.75
14yEtftDhRLE,dNxkhBxRl2Bh,delivered,2018-04-14 18:52:34,2018-04-14 19:11:05,2018-04-24 21:07:13,2018-05-09,HlwCgVs9hs1h,s9PULoMk80qE,75.25,32.4
qXzgA4Qm3mTt,04HXNRdb3ZET,delivered,2017-12-20 12:16:24,2017-12-20 12:32:03,2018-01-15 10:09:32,2018-01-19,8EMcxO7AFhVP,vlLUp3U56e8x,28.82,63.77
sAfyt6yJf9HV,QGWGJG4H3PdI,delivered,2017-10-17 20:02:04,2017-10-17 20:15:01,2017-10-26 20:19:01,2017-11-13,HOmP1uDiX01O,K0qPVGdA91KO,620.1,31.79
YQLFYzXJ3m9H,x4pQ5spJG93P,shipped,2018-02-11 10:30:45,2018-02-11 10:48:21,,2018-03-06,6wFDrBh2MXCT,YVBAT3QqF9Qj,334.9,44.02
qXtnFi4M5pZg,Vu6ExS1lUlZS,delivered,2018-02-14 14:20:19,2018-02-16 08:20:24,2018-02-28 15:42:37,2018-03-19,E0wO0I28vexS,2Vzr14MB7bRD,692.0,39.55
xKV4Lywnmdsw,zI2WLsqPK84T,delivered,2018-08-07 09:03:02,2018-08-08 09:05:09,2018-08-15 19:28:29,2018-08-24,h2L3kgHs7Aaa,XePbD5Ocm6Yk,22.3,65.78
JyG6kvmYBSTm,Lv9ymooTbfNY,delivered,2018-01-13 08:21:43,2018-01-13 08:31:20,2018-01-26 13:57:59,2018-02-05,3TLFvet7DT85,yHsOFiqVrV1u,49.38,52.74
ISOl49qlQQyQ,TJkrqb0cnGte,delivered,2017-02-22 11:13:43,2017-02-22 11:25:19,2017-03-02 14:09:02,2017-03-31,VE1XRfifT9hb,oqejBC0typqo,198.5,70.17
hs8BSktkabgK,BkFfo4YTSyFn,delivered,2017-08-10 10:32:49,2017-08-10 10:45:19,2017-08-23 18:36:16,2017-09-12,QEUlEZvUx98n,ux1d7N0zioFv,110.8,82.07
MYo1jYuxrSO4,oc4OnThMH7ol,delivered,2018-07-27 09:25:33,2018-07-27 09:44:21,2018-08-01 22:34:35,2018-08-08,vAK0WeipLk3A,luzDO2kXE6wp,49.97,87.11
MBd6NQbB8W3t,rTbQqpnnWCqv,delivered,2018-01-27 16:03:57,2018-01-27 16:13:15,2018-02-26 20:15:13,2018-03-01,AL4ID6xKbCAP,wnF6o59qfQ7x,142.14,34.6
92BpMd6xYQbi,LQIOlqkbuEKl,delivered,2017-02-18 23:26:24,2017-02-19 01:02:43,2017-02-23 09:23:57,2017-03-21,WNlHpHCpYrRu,pgzEZp7qYHHI,128.99,34.24
qHT9YdLoFqFE,yYC1dqAHaA2C,delivered,2017-07-13 21:02:18,2017-07-13 21:15:32,2017-07-27 18:53:30,2017-08-08,nRkDfT1MBebs,EGW4UK5bOeEZ,11.04,39.57
tqDgq8muthcO,DdEyYkuQSCoN,delivered,2018-06-17 19:54:39,2018-06-17 20:17:42,2018-06-22 17:33:49,2018-07-19,6CuupyKxk2Dh,Rf2xDljNLyHA,404.88,29.56
usPYD3c6KgRK,THykovVrdk9e,delivered,2017-11-20 20:22:08,2017-11-20 20:32:22,2017-11-24 20:02:32,2017-12-01,M9Rq7Nx8etjk,X6sOuk28jDFW,358.99,9.21
QF7ZCqruUU93,zT1tcUO9IuO5,delivered,2018-05-09 22:42:24,2018-05-09 22:55:21,2018-05-17 20:18:41,2018-06-19,3AkGKDEd4gXA,YyL84Vm0srCc,108.34,17.46
G09FTVwrvBFe,bKt1d6Q6QLqK,delivered,2018-05-05 12:44:34,2018-05-05 12:55:33,2018-05-08 16:12:33,2018-05-23,duCfpZscYJc5,N5BGxhFNHIz2,21.74,47.32
87sSFMyG5WBV,agN5i8eLzbca,delivered,2017-10-10 15:57:19,2017-10-10 16:08:52,2017-10-18 15:56:15,2017-11-03,fsxJTFaxzrTU,8rHUnSQeQcMj,597.89,49.44
IWz1kIavxraL,KKdzR4QAaH59,delivered,2017-01-17 11:21:45,2017-01-18 02:10:20,2017-01-24 12:21:29,2017-02-27,MHhBydYAtgZc,RKad98cTxhSb,53.99,87.83
Ojo8Zj9gVP8d,GOcrfXQi2kJY,delivered,2017-07-26 00:34:08,2017-07-26 00:45:11,2017-08-10 18:08:44,2017-08-30,KwqpyCg16vLV,V3iKL8r9W9NR,135.21,70.82
6nRkiIqiqJkE,kstVwLhG3DAL,delivered,2018-05-13 00:15:40,2018-05-15 04:35:17,2018-05-18 19:32:35,2018-05-28,ntV3wn7RFntf,8cMMpAAFEsxE,277.47,34.33
